date,channel,campaign_type,product,impressions,clicks,conversions,spend,revenue,ctr,conversion_rate,cac,roas,profit
2024-09-22,Organic Search,Product Launch,Add-on Service,17031,1136,158,0.0,16308.7,6.67,13.91,0.0,0.0,16308.7
2024-09-22,Display Ads,Product Launch,Premium Plan,23422,339,7,506.19,707.27,1.45,2.06,72.31,1.4,201.08
2024-09-22,YouTube Ads,Flash Sale,Starter Kit,14411,425,28,961.82,3312.93,2.95,6.59,34.35,3.44,2351.11
2024-09-22,Twitter Ads,Brand Awareness,Starter Kit,8119,172,7,468.45,783.88,2.12,4.07,66.92,1.67,315.43
2024-09-22,TikTok Ads,Seasonal Promotion,Basic Plan,20545,737,34,678.37,3422.42,3.59,4.61,19.95,5.05,2744.05
2024-09-22,Affiliate Marketing,Seasonal Promotion,Enterprise Plan,5639,252,27,425.48,3111.41,4.47,10.71,15.76,7.31,2685.93
2024-09-22,Referral,Product Launch,Premium Plan,3640,294,52,60.79,9136.91,8.08,17.69,1.17,150.3,9076.12
2024-09-23,Google Ads,Brand Awareness,Enterprise Plan,8029,283,23,1312.95,3606.03,3.52,8.13,57.08,2.75,2293.08
2024-09-23,Facebook Ads,Flash Sale,Enterprise Plan,13750,298,24,1128.48,2216.29,2.17,8.05,47.02,1.96,1087.81
2024-09-23,Instagram Ads,Product Launch,Starter Kit,17318,522,37,527.83,3334.26,3.01,7.09,14.27,6.32,2806.43
2024-09-23,LinkedIn Ads,Seasonal Promotion,Starter Kit,3772,107,13,1141.26,3854.23,2.84,12.15,87.79,3.38,2712.97
2024-09-23,Email Marketing,Lead Generation,Starter Kit,21676,4658,544,277.22,71637.03,21.49,11.68,0.51,258.41,71359.81
2024-09-23,Organic Search,Product Launch,Starter Kit,32984,2051,270,0.0,25449.93,6.22,13.16,0.0,0.0,25449.93
2024-09-23,Display Ads,Brand Awareness,Enterprise Plan,29482,390,13,1207.05,1568.71,1.32,3.33,92.85,1.3,361.66
2024-09-23,YouTube Ads,Seasonal Promotion,Starter Kit,24189,600,38,835.34,3760.74,2.48,6.33,21.98,4.5,2925.4
2024-09-23,Twitter Ads,Product Launch,Premium Plan,10264,315,15,503.55,1684.83,3.07,4.76,33.57,3.35,1181.28
2024-09-23,TikTok Ads,Brand Awareness,Starter Kit,25698,1112,70,1056.49,6525.42,4.33,6.29,15.09,6.18,5468.93
2024-09-23,Affiliate Marketing,Product Launch,Add-on Service,6229,279,33,452.42,4277.51,4.48,11.83,13.71,9.45,3825.09
2024-09-23,Referral,Flash Sale,Basic Plan,4143,364,57,57.11,9185.23,8.79,15.66,1.0,160.83,9128.12
2024-09-24,Google Ads,Brand Awareness,Basic Plan,9593,311,25,918.14,3690.17,3.24,8.04,36.73,4.02,2772.03
2024-09-24,Facebook Ads,Seasonal Promotion,Starter Kit,12785,478,29,963.9,3466.87,3.74,6.07,33.24,3.6,2502.97
2024-09-24,Instagram Ads,Brand Awareness,Basic Plan,14017,491,35,812.56,3542.3,3.5,7.13,23.22,4.36,2729.74
2024-09-24,LinkedIn Ads,Brand Awareness,Basic Plan,5510,123,13,1305.51,2542.21,2.23,10.57,100.42,1.95,1236.7
2024-09-24,Email Marketing,Flash Sale,Enterprise Plan,18984,3973,504,145.12,82335.98,20.93,12.69,0.29,567.36,82190.86
2024-09-24,Organic Search,Product Launch,Starter Kit,25655,1285,181,0.0,20801.15,5.01,14.09,0.0,0.0,20801.15
2024-09-24,Display Ads,Seasonal Promotion,Premium Plan,39204,748,24,1092.49,1946.66,1.91,3.21,45.52,1.78,854.17
2024-09-24,YouTube Ads,Seasonal Promotion,Basic Plan,19086,473,28,1258.8,2854.94,2.48,5.92,44.96,2.27,1596.14
2024-09-24,Twitter Ads,Flash Sale,Starter Kit,8105,203,10,732.41,842.99,2.5,4.93,73.24,1.15,110.58
2024-09-24,TikTok Ads,Product Launch,Enterprise Plan,23657,1022,40,947.52,2886.92,4.32,3.91,23.69,3.05,1939.4
2024-09-24,Affiliate Marketing,Retargeting,Premium Plan,7909,443,49,332.62,6125.8,5.6,11.06,6.79,18.42,5793.18
2024-09-24,Referral,Seasonal Promotion,Basic Plan,4839,421,54,154.73,7720.99,8.7,12.83,2.87,49.9,7566.26
2024-09-25,Google Ads,Seasonal Promotion,Enterprise Plan,13567,607,50,1336.81,5823.71,4.47,8.24,26.74,4.36,4486.9
2024-09-25,Facebook Ads,Retargeting,Enterprise Plan,19427,765,40,1102.95,3643.17,3.94,5.23,27.57,3.3,2540.22
2024-09-25,Instagram Ads,Flash Sale,Enterprise Plan,12040,397,27,702.96,2606.01,3.3,6.8,26.04,3.71,1903.05
2024-09-25,LinkedIn Ads,Lead Generation,Premium Plan,3222,88,9,1747.59,1811.44,2.73,10.23,194.18,1.04,63.85
2024-09-25,Email Marketing,Brand Awareness,Basic Plan,23215,5404,614,133.02,93046.63,23.28,11.36,0.22,699.49,92913.61
2024-09-25,Organic Search,Retargeting,Add-on Service,20952,986,105,0.0,15253.65,4.71,10.65,0.0,0.0,15253.65
2024-09-25,Display Ads,Retargeting,Add-on Service,36763,497,22,955.27,2641.53,1.35,4.43,43.42,2.77,1686.26
2024-09-25,YouTube Ads,Brand Awareness,Enterprise Plan,17090,281,21,1048.65,2577.11,1.64,7.47,49.94,2.46,1528.46
2024-09-25,Twitter Ads,Product Launch,Starter Kit,10879,236,11,606.98,1231.31,2.17,4.66,55.18,2.03,624.33
2024-09-25,TikTok Ads,Lead Generation,Add-on Service,18046,527,19,692.39,1697.52,2.92,3.61,36.44,2.45,1005.13
2024-09-25,Affiliate Marketing,Product Launch,Starter Kit,9834,593,64,552.58,6577.82,6.03,10.79,8.63,11.9,6025.24
2024-09-25,Referral,Lead Generation,Premium Plan,4241,412,56,113.49,8793.84,9.71,13.59,2.03,77.49,8680.35
2024-09-26,Google Ads,Lead Generation,Premium Plan,10161,336,33,1376.66,5340.68,3.31,9.82,41.72,3.88,3964.02
2024-09-26,Facebook Ads,Retargeting,Basic Plan,14388,473,32,939.15,4043.77,3.29,6.77,29.35,4.31,3104.62
2024-09-26,Instagram Ads,Flash Sale,Starter Kit,15815,532,41,745.61,5124.02,3.36,7.71,18.19,6.87,4378.41
2024-09-26,LinkedIn Ads,Brand Awareness,Enterprise Plan,5170,77,9,1687.48,2220.59,1.49,11.69,187.5,1.32,533.11
2024-09-26,Email Marketing,Flash Sale,Enterprise Plan,15428,3205,317,256.31,40193.78,20.77,9.89,0.81,156.82,39937.47
2024-09-26,Organic Search,Flash Sale,Premium Plan,29395,2339,328,0.0,32338.42,7.96,14.02,0.0,0.0,32338.42
2024-09-26,Display Ads,Seasonal Promotion,Add-on Service,26261,351,7,729.78,613.69,1.34,1.99,104.25,0.84,-116.09
2024-09-26,YouTube Ads,Product Launch,Enterprise Plan,23409,356,26,1106.85,3185.09,1.52,7.3,42.57,2.88,2078.24
2024-09-26,Twitter Ads,Lead Generation,Basic Plan,12573,395,15,432.45,1264.85,3.14,3.8,28.83,2.92,832.4
2024-09-26,TikTok Ads,Product Launch,Add-on Service,24270,968,46,769.36,3679.71,3.99,4.75,16.73,4.78,2910.35
2024-09-26,Affiliate Marketing,Lead Generation,Premium Plan,8907,505,53,317.14,7639.31,5.67,10.5,5.98,24.09,7322.17
2024-09-26,Referral,Lead Generation,Basic Plan,5348,273,47,186.75,7209.46,5.1,17.22,3.97,38.6,7022.71
2024-09-27,Google Ads,Lead Generation,Starter Kit,8329,360,42,846.17,6463.5,4.32,11.67,20.15,7.64,5617.33
2024-09-27,Facebook Ads,Brand Awareness,Enterprise Plan,13051,362,19,959.83,2611.25,2.77,5.25,50.52,2.72,1651.42
2024-09-27,Instagram Ads,Seasonal Promotion,Add-on Service,17304,572,41,609.25,4211.91,3.31,7.17,14.86,6.91,3602.66
2024-09-27,LinkedIn Ads,Product Launch,Starter Kit,3222,82,11,979.08,2865.09,2.55,13.41,89.01,2.93,1886.01
2024-09-27,Email Marketing,Seasonal Promotion,Basic Plan,19896,4208,542,134.59,63456.23,21.15,12.88,0.25,471.48,63321.64
2024-09-27,Organic Search,Seasonal Promotion,Premium Plan,25647,2000,254,0.0,28424.81,7.8,12.7,0.0,0.0,28424.81
2024-09-27,Display Ads,Brand Awareness,Enterprise Plan,36158,453,15,1096.3,1450.04,1.25,3.31,73.09,1.32,353.74
2024-09-27,YouTube Ads,Retargeting,Starter Kit,15095,341,17,872.35,1646.39,2.26,4.99,51.31,1.89,774.04
2024-09-27,Twitter Ads,Seasonal Promotion,Starter Kit,9515,201,11,486.52,824.33,2.11,5.47,44.23,1.69,337.81
2024-09-27,TikTok Ads,Retargeting,Add-on Service,22850,980,56,1047.36,5410.73,4.29,5.71,18.7,5.17,4363.37
2024-09-27,Affiliate Marketing,Brand Awareness,Basic Plan,9560,463,39,318.35,4490.94,4.84,8.42,8.16,14.11,4172.59
2024-09-27,Referral,Product Launch,Premium Plan,6816,353,51,126.59,6565.18,5.18,14.45,2.48,51.86,6438.59
2024-09-28,Google Ads,Retargeting,Starter Kit,7596,295,28,566.65,4508.65,3.88,9.49,20.24,7.96,3942.0
2024-09-28,Facebook Ads,Flash Sale,Add-on Service,13787,341,26,731.16,2577.19,2.47,7.62,28.12,3.52,1846.03
2024-09-28,Instagram Ads,Product Launch,Basic Plan,12574,536,26,699.46,2176.94,4.26,4.85,26.9,3.11,1477.48
2024-09-28,LinkedIn Ads,Seasonal Promotion,Add-on Service,3347,55,7,802.4,1711.43,1.64,12.73,114.63,2.13,909.03
2024-09-28,Email Marketing,Lead Generation,Basic Plan,12289,2935,291,102.79,32434.41,23.88,9.91,0.35,315.54,32331.62
2024-09-28,Organic Search,Retargeting,Add-on Service,16774,674,87,0.0,11406.04,4.02,12.91,0.0,0.0,11406.04
2024-09-28,Display Ads,Brand Awareness,Premium Plan,20402,229,8,823.45,987.81,1.12,3.49,102.93,1.2,164.36
2024-09-28,YouTube Ads,Seasonal Promotion,Basic Plan,16370,486,35,847.34,4721.24,2.97,7.2,24.21,5.57,3873.9
2024-09-28,Twitter Ads,Product Launch,Basic Plan,7294,154,7,328.25,708.38,2.11,4.55,46.89,2.16,380.13
2024-09-28,TikTok Ads,Lead Generation,Enterprise Plan,14928,496,16,548.04,1303.26,3.32,3.23,34.25,2.38,755.22
2024-09-28,Affiliate Marketing,Flash Sale,Basic Plan,5805,298,30,458.53,3257.63,5.13,10.07,15.28,7.1,2799.1
2024-09-28,Referral,Product Launch,Add-on Service,4013,306,40,107.76,6581.84,7.63,13.07,2.69,61.08,6474.08
2024-09-29,Google Ads,Product Launch,Premium Plan,10210,500,52,750.53,9405.33,4.9,10.4,14.43,12.53,8654.8
2024-09-29,Facebook Ads,Product Launch,Basic Plan,13410,284,23,577.72,2778.57,2.12,8.1,25.12,4.81,2200.85
2024-09-29,Instagram Ads,Flash Sale,Add-on Service,11244,398,26,360.97,3160.9,3.54,6.53,13.88,8.76,2799.93
2024-09-29,LinkedIn Ads,Product Launch,Basic Plan,3801,94,11,1003.1,3154.57,2.47,11.7,91.19,3.14,2151.47
2024-09-29,Email Marketing,Flash Sale,Enterprise Plan,12985,2551,303,102.11,41502.14,19.65,11.88,0.34,406.45,41400.03
2024-09-29,Organic Search,Seasonal Promotion,Add-on Service,20288,1619,237,0.0,25206.61,7.98,14.64,0.0,0.0,25206.61
2024-09-29,Display Ads,Brand Awareness,Add-on Service,20640,392,9,493.67,873.41,1.9,2.3,54.85,1.77,379.74
2024-09-29,YouTube Ads,Flash Sale,Basic Plan,15182,288,12,935.4,1453.84,1.9,4.17,77.95,1.55,518.44
2024-09-29,Twitter Ads,Seasonal Promotion,Add-on Service,9508,229,12,358.48,1174.97,2.41,5.24,29.87,3.28,816.49
2024-09-29,TikTok Ads,Lead Generation,Basic Plan,15770,547,16,693.66,1534.58,3.47,2.93,43.35,2.21,840.92
2024-09-29,Affiliate Marketing,Flash Sale,Add-on Service,5487,273,26,433.41,3598.48,4.98,9.52,16.67,8.3,3165.07
2024-09-29,Referral,Flash Sale,Add-on Service,2909,199,34,49.02,6130.11,6.84,17.09,1.44,125.05,6081.09
2024-09-30,Google Ads,Product Launch,Add-on Service,14225,632,68,1340.49,11052.45,4.44,10.76,19.71,8.25,9711.96
2024-09-30,Facebook Ads,Brand Awareness,Premium Plan,19717,534,32,1062.07,3913.85,2.71,5.99,33.19,3.69,2851.78
2024-09-30,Instagram Ads,Brand Awareness,Premium Plan,12407,489,24,632.89,2682.2,3.94,4.91,26.37,4.24,2049.31
2024-09-30,LinkedIn Ads,Flash Sale,Add-on Service,5485,152,20,1149.75,4476.3,2.77,13.16,57.49,3.89,3326.55
2024-09-30,Email Marketing,Product Launch,Basic Plan,21690,4642,430,124.82,63923.21,21.4,9.26,0.29,512.12,63798.39
2024-09-30,Organic Search,Seasonal Promotion,Starter Kit,22029,1330,152,0.0,20186.17,6.04,11.43,0.0,0.0,20186.17
2024-09-30,Display Ads,Seasonal Promotion,Premium Plan,27699,387,16,1027.28,1518.93,1.4,4.13,64.2,1.48,491.65
2024-09-30,YouTube Ads,Retargeting,Add-on Service,24533,619,40,1396.29,4846.92,2.52,6.46,34.91,3.47,3450.63
2024-09-30,Twitter Ads,Product Launch,Enterprise Plan,12888,280,15,727.52,1669.31,2.17,5.36,48.5,2.29,941.79
2024-09-30,TikTok Ads,Retargeting,Basic Plan,26966,919,58,1025.92,4277.43,3.41,6.31,17.69,4.17,3251.51
2024-09-30,Affiliate Marketing,Flash Sale,Starter Kit,9807,562,71,428.96,7935.47,5.73,12.63,6.04,18.5,7506.51
2024-09-30,Referral,Product Launch,Starter Kit,3143,204,29,106.29,4131.28,6.49,14.22,3.67,38.87,4024.99
2024-10-01,Google Ads,Brand Awareness,Premium Plan,11198,422,50,1167.76,8632.77,3.77,11.85,23.36,7.39,7465.01
2024-10-01,Facebook Ads,Lead Generation,Starter Kit,16964,533,31,902.4,3704.4,3.14,5.82,29.11,4.11,2802.0
2024-10-01,Instagram Ads,Retargeting,Starter Kit,11473,346,21,944.2,2051.78,3.02,6.07,44.96,2.17,1107.58
2024-10-01,LinkedIn Ads,Retargeting,Basic Plan,5092,83,8,1758.65,2202.63,1.63,9.64,219.83,1.25,443.98
2024-10-01,Email Marketing,Product Launch,Add-on Service,23168,5685,709,110.91,81975.72,24.54,12.47,0.16,739.12,81864.81
2024-10-01,Organic Search,Lead Generation,Enterprise Plan,24942,1612,192,0.0,28775.37,6.46,11.91,0.0,0.0,28775.37
2024-10-01,Display Ads,Flash Sale,Enterprise Plan,35913,678,17,902.53,1973.73,1.89,2.51,53.09,2.19,1071.2
2024-10-01,YouTube Ads,Flash Sale,Enterprise Plan,16621,319,25,970.72,2291.97,1.92,7.84,38.83,2.36,1321.25
2024-10-01,Twitter Ads,Retargeting,Basic Plan,13910,342,16,410.89,1193.32,2.46,4.68,25.68,2.9,782.43
2024-10-01,TikTok Ads,Product Launch,Add-on Service,29826,790,42,1033.45,3662.72,2.65,5.32,24.61,3.54,2629.27
2024-10-01,Affiliate Marketing,Seasonal Promotion,Premium Plan,5051,267,28,314.99,3265.72,5.29,10.49,11.25,10.37,2950.73
2024-10-01,Referral,Product Launch,Basic Plan,4291,285,45,166.0,8172.82,6.64,15.79,3.69,49.23,8006.82
2024-10-02,Google Ads,Retargeting,Premium Plan,10315,487,51,863.07,6463.01,4.72,10.47,16.92,7.49,5599.94
2024-10-02,Facebook Ads,Product Launch,Starter Kit,19828,481,39,914.15,4356.05,2.43,8.11,23.44,4.77,3441.9
2024-10-02,Instagram Ads,Lead Generation,Basic Plan,16899,497,36,878.44,2756.3,2.94,7.24,24.4,3.14,1877.86
2024-10-02,LinkedIn Ads,Brand Awareness,Premium Plan,5396,134,17,1689.81,5003.54,2.48,12.69,99.4,2.96,3313.73
2024-10-02,Email Marketing,Product Launch,Starter Kit,23548,5214,716,213.52,89168.8,22.14,13.73,0.3,417.61,88955.28
2024-10-02,Organic Search,Seasonal Promotion,Starter Kit,24553,1944,298,0.0,31786.85,7.92,15.33,0.0,0.0,31786.85
2024-10-02,Display Ads,Lead Generation,Basic Plan,33095,338,13,1294.19,1516.25,1.02,3.85,99.55,1.17,222.06
2024-10-02,YouTube Ads,Product Launch,Add-on Service,19476,566,40,950.32,3965.13,2.91,7.07,23.76,4.17,3014.81
2024-10-02,Twitter Ads,Flash Sale,Enterprise Plan,13397,384,16,660.74,1300.52,2.87,4.17,41.3,1.97,639.78
2024-10-02,TikTok Ads,Lead Generation,Basic Plan,28000,754,47,1079.25,4528.7,2.69,6.23,22.96,4.2,3449.45
2024-10-02,Affiliate Marketing,Retargeting,Add-on Service,8743,440,54,621.62,6233.23,5.03,12.27,11.51,10.03,5611.61
2024-10-02,Referral,Retargeting,Starter Kit,4907,304,43,167.18,6319.49,6.2,14.14,3.89,37.8,6152.31
2024-10-03,Google Ads,Product Launch,Starter Kit,13551,514,51,1245.03,6477.18,3.79,9.92,24.41,5.2,5232.15
2024-10-03,Facebook Ads,Brand Awareness,Premium Plan,12213,328,23,1117.78,2719.11,2.69,7.01,48.6,2.43,1601.33
2024-10-03,Instagram Ads,Retargeting,Add-on Service,10725,356,22,975.61,2246.59,3.32,6.18,44.35,2.3,1270.98
2024-10-03,LinkedIn Ads,Retargeting,Basic Plan,3290,65,8,1356.68,2053.64,1.98,12.31,169.58,1.51,696.96
2024-10-03,Email Marketing,Lead Generation,Add-on Service,23150,4648,572,247.85,81911.67,20.08,12.31,0.43,330.49,81663.82
2024-10-03,Organic Search,Product Launch,Premium Plan,21052,1107,132,0.0,16224.03,5.26,11.92,0.0,0.0,16224.03
2024-10-03,Display Ads,Brand Awareness,Enterprise Plan,32702,390,7,935.02,835.27,1.19,1.79,133.57,0.89,-99.75
2024-10-03,YouTube Ads,Retargeting,Add-on Service,16132,435,27,1250.48,3528.54,2.7,6.21,46.31,2.82,2278.06
2024-10-03,Twitter Ads,Flash Sale,Starter Kit,11971,416,20,691.13,1714.77,3.48,4.81,34.56,2.48,1023.64
2024-10-03,TikTok Ads,Product Launch,Add-on Service,25917,927,52,921.43,4346.82,3.58,5.61,17.72,4.72,3425.39
2024-10-03,Affiliate Marketing,Brand Awareness,Premium Plan,6247,434,42,564.41,5190.49,6.95,9.68,13.44,9.2,4626.08
2024-10-03,Referral,Retargeting,Basic Plan,5527,438,72,182.02,11312.19,7.92,16.44,2.53,62.15,11130.17
2024-10-04,Google Ads,Product Launch,Enterprise Plan,12173,594,57,869.78,8900.08,4.88,9.6,15.26,10.23,8030.3
2024-10-04,Facebook Ads,Retargeting,Enterprise Plan,15131,584,35,1183.57,3466.37,3.86,5.99,33.82,2.93,2282.8
2024-10-04,Instagram Ads,Brand Awareness,Starter Kit,15581,613,35,951.37,3107.92,3.93,5.71,27.18,3.27,2156.55
2024-10-04,LinkedIn Ads,Brand Awareness,Add-on Service,3028,89,11,1185.17,3477.74,2.94,12.36,107.74,2.93,2292.57
2024-10-04,Email Marketing,Seasonal Promotion,Basic Plan,15831,2758,360,206.88,52660.63,17.42,13.05,0.57,254.55,52453.75
2024-10-04,Organic Search,Product Launch,Add-on Service,30460,1717,186,0.0,21313.98,5.64,10.83,0.0,0.0,21313.98
2024-10-04,Display Ads,Product Launch,Premium Plan,33428,493,12,1221.84,1468.19,1.47,2.43,101.82,1.2,246.35
2024-10-04,YouTube Ads,Retargeting,Add-on Service,17427,319,19,1081.65,2429.86,1.83,5.96,56.93,2.25,1348.21
2024-10-04,Twitter Ads,Retargeting,Add-on Service,11175,242,12,528.81,1074.81,2.17,4.96,44.07,2.03,546.0
2024-10-04,TikTok Ads,Product Launch,Add-on Service,27006,824,49,1086.17,3842.21,3.05,5.95,22.17,3.54,2756.04
2024-10-04,Affiliate Marketing,Flash Sale,Add-on Service,7173,308,26,379.52,3301.18,4.29,8.44,14.6,8.7,2921.66
2024-10-04,Referral,Brand Awareness,Basic Plan,6401,467,67,151.17,8832.16,7.3,14.35,2.26,58.43,8680.99
2024-10-05,Google Ads,Brand Awareness,Starter Kit,6733,262,30,693.38,3989.76,3.89,11.45,23.11,5.75,3296.38
2024-10-05,Facebook Ads,Product Launch,Enterprise Plan,13631,532,42,767.77,4534.92,3.9,7.89,18.28,5.91,3767.15
2024-10-05,Instagram Ads,Seasonal Promotion,Enterprise Plan,8655,226,16,547.52,1447.19,2.61,7.08,34.22,2.64,899.67
2024-10-05,LinkedIn Ads,Lead Generation,Basic Plan,3371,94,13,903.91,2735.36,2.79,13.83,69.53,3.03,1831.45
2024-10-05,Email Marketing,Seasonal Promotion,Add-on Service,14569,2490,229,137.34,29343.86,17.09,9.2,0.6,213.66,29206.52
2024-10-05,Organic Search,Retargeting,Add-on Service,15395,783,109,0.0,14755.31,5.09,13.92,0.0,0.0,14755.31
2024-10-05,Display Ads,Brand Awareness,Premium Plan,19154,297,12,674.1,1261.81,1.55,4.04,56.18,1.87,587.71
2024-10-05,YouTube Ads,Brand Awareness,Basic Plan,16197,437,27,573.27,3933.65,2.7,6.18,21.23,6.86,3360.38
2024-10-05,Twitter Ads,Flash Sale,Enterprise Plan,8332,249,14,369.07,1080.7,2.99,5.62,26.36,2.93,711.63
2024-10-05,TikTok Ads,Retargeting,Add-on Service,18575,826,27,668.03,2408.23,4.45,3.27,24.74,3.6,1740.2
2024-10-05,Affiliate Marketing,Retargeting,Basic Plan,4093,212,18,380.4,1968.06,5.18,8.49,21.13,5.17,1587.66
2024-10-05,Referral,Seasonal Promotion,Add-on Service,3217,251,31,88.66,4426.32,7.8,12.35,2.86,49.92,4337.66
2024-10-06,Google Ads,Lead Generation,Enterprise Plan,8862,266,29,957.59,3823.75,3.0,10.9,33.02,3.99,2866.16
2024-10-06,Facebook Ads,Seasonal Promotion,Enterprise Plan,11260,447,34,473.39,2966.49,3.97,7.61,13.92,6.27,2493.1
2024-10-06,Instagram Ads,Lead Generation,Starter Kit,10859,333,23,442.71,2127.12,3.07,6.91,19.25,4.8,1684.41
2024-10-06,LinkedIn Ads,Seasonal Promotion,Enterprise Plan,4005,65,7,1175.21,2383.58,1.62,10.77,167.89,2.03,1208.37
2024-10-06,Email Marketing,Seasonal Promotion,Enterprise Plan,11076,1934,180,187.05,27750.02,17.46,9.31,1.04,148.36,27562.97
2024-10-06,Organic Search,Seasonal Promotion,Add-on Service,21888,900,118,0.0,18374.64,4.11,13.11,0.0,0.0,18374.64
2024-10-06,Display Ads,Seasonal Promotion,Starter Kit,21989,319,13,838.89,1474.2,1.45,4.08,64.53,1.76,635.31
2024-10-06,YouTube Ads,Flash Sale,Add-on Service,17054,287,18,576.89,2581.25,1.68,6.27,32.05,4.47,2004.36
2024-10-06,Twitter Ads,Product Launch,Starter Kit,7993,170,6,418.72,433.4,2.13,3.53,69.79,1.04,14.68
2024-10-06,TikTok Ads,Brand Awareness,Enterprise Plan,15845,660,23,768.67,2389.42,4.17,3.48,33.42,3.11,1620.75
2024-10-06,Affiliate Marketing,Product Launch,Premium Plan,6105,272,24,228.97,3261.72,4.46,8.82,9.54,14.25,3032.75
2024-10-06,Referral,Retargeting,Add-on Service,2951,281,36,69.96,5881.84,9.52,12.81,1.94,84.07,5811.88
2024-10-07,Google Ads,Product Launch,Premium Plan,13559,517,60,841.32,10893.27,3.81,11.61,14.02,12.95,10051.95
2024-10-07,Facebook Ads,Seasonal Promotion,Starter Kit,18038,562,33,928.52,2954.01,3.12,5.87,28.14,3.18,2025.49
2024-10-07,Instagram Ads,Product Launch,Add-on Service,16596,728,31,586.49,2921.34,4.39,4.26,18.92,4.98,2334.85
2024-10-07,LinkedIn Ads,Seasonal Promotion,Basic Plan,5658,123,13,1274.27,4993.1,2.17,10.57,98.02,3.92,3718.83
2024-10-07,Email Marketing,Flash Sale,Premium Plan,18550,4473,589,186.3,82141.15,24.11,13.17,0.32,440.91,81954.85
2024-10-07,Organic Search,Seasonal Promotion,Starter Kit,29511,1320,166,0.0,22006.66,4.47,12.58,0.0,0.0,22006.66
2024-10-07,Display Ads,Lead Generation,Add-on Service,34367,670,26,1094.86,3255.01,1.95,3.88,42.11,2.97,2160.15
2024-10-07,YouTube Ads,Flash Sale,Add-on Service,17401,445,33,1212.25,3898.36,2.56,7.42,36.73,3.22,2686.11
2024-10-07,Twitter Ads,Retargeting,Basic Plan,12904,405,14,569.12,1230.91,3.14,3.46,40.65,2.16,661.79
2024-10-07,TikTok Ads,Flash Sale,Basic Plan,19058,602,38,636.99,2921.99,3.16,6.31,16.76,4.59,2285.0
2024-10-07,Affiliate Marketing,Brand Awareness,Add-on Service,8947,476,55,480.79,5732.73,5.32,11.55,8.74,11.92,5251.94
2024-10-07,Referral,Flash Sale,Premium Plan,6471,562,69,122.63,10597.97,8.68,12.28,1.78,86.42,10475.34
2024-10-08,Google Ads,Lead Generation,Premium Plan,10500,368,42,1178.65,5270.74,3.5,11.41,28.06,4.47,4092.09
2024-10-08,Facebook Ads,Retargeting,Enterprise Plan,14289,316,17,1090.41,1979.42,2.21,5.38,64.14,1.82,889.01
2024-10-08,Instagram Ads,Retargeting,Basic Plan,13492,545,40,649.24,3607.31,4.04,7.34,16.23,5.56,2958.07
2024-10-08,LinkedIn Ads,Retargeting,Basic Plan,5920,160,17,1426.39,3972.69,2.7,10.62,83.91,2.79,2546.3
2024-10-08,Email Marketing,Retargeting,Add-on Service,20380,4195,574,116.64,85262.99,20.58,13.68,0.2,730.99,85146.35
2024-10-08,Organic Search,Seasonal Promotion,Starter Kit,24525,1946,297,0.0,28979.42,7.93,15.26,0.0,0.0,28979.42
2024-10-08,Display Ads,Flash Sale,Premium Plan,26426,286,11,1288.02,1375.65,1.08,3.85,117.09,1.07,87.63
2024-10-08,YouTube Ads,Flash Sale,Basic Plan,15675,305,22,1166.7,3011.66,1.95,7.21,53.03,2.58,1844.96
2024-10-08,Twitter Ads,Seasonal Promotion,Basic Plan,13755,416,24,570.87,2139.04,3.02,5.77,23.79,3.75,1568.17
2024-10-08,TikTok Ads,Seasonal Promotion,Enterprise Plan,27687,833,28,898.42,2313.35,3.01,3.36,32.09,2.57,1414.93
2024-10-08,Affiliate Marketing,Flash Sale,Starter Kit,5587,263,29,307.01,3412.2,4.71,11.03,10.59,11.11,3105.19
2024-10-08,Referral,Seasonal Promotion,Starter Kit,4510,229,35,70.55,5032.28,5.08,15.28,2.02,71.33,4961.73
2024-10-09,Google Ads,Product Launch,Basic Plan,12480,623,54,1259.64,9943.84,4.99,8.67,23.33,7.89,8684.2
2024-10-09,Facebook Ads,Retargeting,Add-on Service,18772,739,61,760.57,5840.66,3.94,8.25,12.47,7.68,5080.09
2024-10-09,Instagram Ads,Product Launch,Add-on Service,12321,487,29,571.95,2819.23,3.95,5.95,19.72,4.93,2247.28
2024-10-09,LinkedIn Ads,Product Launch,Enterprise Plan,5027,82,10,1162.7,3410.12,1.63,12.2,116.27,2.93,2247.42
